PumpID,Pump Name,Brand,Review,Rating,City,State,Latitude,Longitude
HSRP1280,Sai Krupa Pump,HP,"Clean station, good staff",5,Ahmednagar,Maharashtra,19.098,74.756
HSRP1281,Royal Petrol Hub,BharatPet,"Crowded, okay service",3,Ahmednagar,Maharashtra,19.094,74.752
HSRP1282,Shree Sai Fuel,IndianOil,"Friendly staff, fuel quality good",4,Wardha,Maharashtra,20.745,78.604
HSRP1283,Metro Fuel Stop,BP,"Long queues, slow service",2,Wardha,Maharashtra,20.746,78.605
HSRP1284,City Fuel Hub,Reliance,Average service,3,Wardha,Maharashtra,20.744,78.603
HSRP1285,Sunrise Petrol,HP,Clean and quick service,5,Wardha,Maharashtra,20.747,78.606
HSRP1286,Royal Petrol Hub,BharatPet,Crowded but okay,3,Wardha,Maharashtra,20.743,78.602
HSRP1287,Shree Sai Fuel,IndianOil,"Good service, clean station",5,Chandrapur,Maharashtra,19.953,79.296
HSRP1288,Sunrise Petrol,BP,Staff rude sometimes,2,Chandrapur,Maharashtra,19.954,79.297
HSRP1289,Metro Fuel Stop,Reliance,Quick and friendly staff,4,Chandrapur,Maharashtra,19.952,79.295
HSRP1290,Sai Krupa Pump,HP,Average service,3,Chandrapur,Maharashtra,19.955,79.298
HSRP1291,Royal Petrol Hub,BharatPet,Clean and friendly staff,4,Chandrapur,Maharashtra,19.951,79.294
HSRP1292,City Fuel Stop,IndianOil,"Quick service, fuel okay",4,Parbhani,Maharashtra,19.266,76.772
HSRP1293,Sunrise Petrol,BP,"Long queues, average service",2,Parbhani,Maharashtra,19.267,76.773
HSRP1294,Metro Fuel Hub,Reliance,"Friendly staff, clean station",5,Parbhani,Maharashtra,19.265,76.771
HSRP1295,Sai Krupa Pump,HP,Fuel quality okay,3,Parbhani,Maharashtra,19.268,76.774
HSRP1296,Royal Petrol Hub,BharatPet,Crowded but service okay,3,Parbhani,Maharashtra,19.264,76.77
HSRP1297,Shree Sai Fuel,IndianOil,"Clean station, friendly staff",5,Jalna,Maharashtra,19.834,75.887
HSRP1298,Sunrise Petrol,BP,Long waiting times,2,Jalna,Maharashtra,19.835,75.888
HSRP1299,Metro Fuel Stop,Reliance,"Quick service, fuel okay",4,Jalna,Maharashtra,19.833,75.886
HSRP1300,Sai Krupa Pump,HP,"Staff polite, average service",3,Jalna,Maharashtra,19.836,75.889
HSRP1301,Royal Petrol Hub,BharatPet,"Crowded, okay service",3,Jalna,Maharashtra,19.832,75.885
HSRP1302,City Fuel Stop,IndianOil,"Friendly staff, good service",4,Sangli,Maharashtra,16.868,74.569
HSRP1303,Sunrise Petrol,BP,"Slow service, long queues",2,Sangli,Maharashtra,16.869,74.57
HSRP1304,Metro Fuel Hub,Reliance,Average experience,3,Sangli,Maharashtra,16.867,74.568
HSRP1305,Sai Krupa Pump,HP,Clean and quick service,5,Sangli,Maharashtra,16.87,74.571
HSRP1306,Royal Petrol Hub,BharatPet,"Crowded, fuel okay",3,Sangli,Maharashtra,16.866,74.567
HSRP1307,Shree Sai Fuel,IndianOil,"Quick service, clean station",4,Ratnagiri,Maharashtra,16.99,73.312
HSRP1308,Sunrise Petrol,BP,"Staff polite, fuel okay",4,Ratnagiri,Maharashtra,16.991,73.313
HSRP1309,Metro Fuel Stop,Reliance,"Long queues, average service",2,Ratnagiri,Maharashtra,16.989,73.311
HSRP1310,Sai Krupa Pump,HP,"Friendly staff, good fuel",5,Ratnagiri,Maharashtra,16.992,73.314
HSRP1311,Royal Petrol Hub,BharatPet,"Crowded, okay service",3,Ratnagiri,Maharashtra,16.988,73.31
HSRP1312,City Fuel Stop,IndianOil,"Clean, staff friendly",5,Satara,Maharashtra,17.68,73.995
HSRP1313,Sunrise Petrol,BP,"Long queues, slow service",2,Satara,Maharashtra,17.681,73.996
HSRP1314,Metro Fuel Hub,Reliance,Average experience,3,Satara,Maharashtra,17.679,73.994
HSRP1315,Sai Krupa Pump,HP,"Quick service, friendly staff",4,Satara,Maharashtra,17.682,73.997
HSRP1316,Royal Petrol Hub,BharatPet,"Crowded, okay service",3,Satara,Maharashtra,17.678,73.993
HSRP1317,Shree Sai Fuel,IndianOil,"Friendly staff, fuel quality good",4,Gondia,Maharashtra,20.553,80.21
HSRP1318,Sunrise Petrol,BP,"Slow service, long lines",2,Gondia,Maharashtra,20.554,80.211
HSRP1319,Metro Fuel Stop,Reliance,"Average service, okay fuel",3,Gondia,Maharashtra,20.552,80.209
HSRP1320,Sai Krupa Pump,HP,"Clean station, friendly staff",5,Gondia,Maharashtra,20.555,80.212
HSRP1321,Royal Petrol Hub,BharatPet,"Crowded, okay service",3,Gondia,Maharashtra,20.551,80.208
HSRP1322,City Fuel Stop,IndianOil,"Quick service, fuel quality good",4,Hingoli,Maharashtra,19.714,77.148
HSRP1323,Sunrise Petrol,BP,"Long queues, slow service",2,Hingoli,Maharashtra,19.715,77.149
HSRP1324,Metro Fuel Hub,Reliance,Average service,3,Hingoli,Maharashtra,19.713,77.147
HSRP1325,Sai Krupa Pump,HP,"Friendly staff, clean station",5,Hingoli,Maharashtra,19.716,77.15
HSRP1326,Royal Petrol Hub,BharatPet,"Crowded, okay service",3,Hingoli,Maharashtra,19.712,77.146
HSRP1327,Shree Sai Fuel,IndianOil,"Clean station, friendly staff",4,Buldhana,Maharashtra,20.53,76.18
HSRP1328,Sunrise Petrol,BP,Long waiting times,2,Buldhana,Maharashtra,20.531,76.181
HSRP1329,Metro Fuel Stop,Reliance,Average service,3,Buldhana,Maharashtra,,
MN1330,Imphal Fuel Stop,BharatPet,"Quick service, clean station",5,Imphal,Manipur,24.817,93.9368
MN1331,SpeedFuel Imphal,HP,"Staff not friendly, fuel okay",2,Imphal,Manipur,24.819,93.94
MN1332,RapidPetrol Hub,IndianOil,"Good prices, but long queues",4,Imphal,Manipur,24.82,93.938
MN1333,CityFuel Center,Reliance,"Poor maintenance, pumps outdated",1,Imphal,Manipur,24.8155,93.937
MN1334,PrimeFuel Imphal,BharatPet,"Friendly staff, smooth service",5,Imphal,Manipur,24.816,93.935
MN1335,Thoubal Fuel Point,HP,"Average service, decent fuel",3,Thoubal,Manipur,24.568,93.908
MN1336,RapidPetrol Thoubal,IndianOil,"Fast service, clean station",5,Thoubal,Manipur,24.569,93.905
MN1337,CityFuel Thoubal,BharatPet,"Pumps old, service slow",2,Thoubal,Manipur,24.567,93.907
MN1338,SpeedFuel Thoubal,Reliance,"Friendly staff, fuel quality good",4,Thoubal,Manipur,24.566,93.909
MN1339,PrimePump Thoubal,HP,"Crowded, service okay",3,Thoubal,Manipur,24.5655,93.906
MN1340,Churachandpur Fuel,IndianOil,"Smooth service, good prices",5,Churachandpur,Manipur,23.352,93.686
MN1341,CityFuel Chura,BharatPet,"Poor management, long waits",2,Churachandpur,Manipur,23.35,93.685
MN1342,RapidPetrol Chura,Reliance,"Clean station, friendly staff",4,Churachandpur,Manipur,23.351,93.687
MN1343,ThadoFuel Hub,HP,"Fuel pumps outdated, slow",1,Churachandpur,Manipur,23.353,93.688
MN1344,PrimeFuel Chura,IndianOil,"Average service, okay fuel",3,Churachandpur,Manipur,23.354,93.689
MN1345,Kakching Fuel Stop,BharatPet,"Good service, clean",4,Kakching,Manipur,24.509,93.906
MN1346,RapidFuel Kakching,HP,"Crowded, staff rude",2,Kakching,Manipur,24.51,93.905
MN1347,PrimePump Kakching,Reliance,"Smooth refuel, good experience",5,Kakching,Manipur,24.511,93.907
MN1348,CityFuel Kakching,IndianOil,"Poor maintenance, okay fuel",3,Kakching,Manipur,24.512,93.904
MN1349,SpeedFuel Kakching,BharatPet,"Friendly staff, fast service",4,Kakching,Manipur,24.508,93.908
MN1350,Bishnupur Fuel Hub,HP,"Good pricing, clean station",5,Bishnupur,Manipur,24.612,93.9
MN1351,RapidPetrol Bishnu,IndianOil,"Service okay, pumps old",3,Bishnupur,Manipur,24.613,93.901
MN1352,PrimeFuel Bishnu,BharatPet,"Friendly staff, smooth experience",5,Bishnupur,Manipur,24.614,93.902
MN1353,CityFuel Bishnu,Reliance,"Long queue, slow refuel",2,Bishnupur,Manipur,24.611,93.899
MN1354,SpeedFuel Bishnu,HP,"Average experience, okay fuel",3,Bishnupur,Manipur,24.615,93.903
MN1355,Senapati Fuel Stop,IndianOil,"Smooth, fast service",5,Senapati,Manipur,25.073,94.5
MN1356,PrimeFuel Senapati,BharatPet,"Pumps old, staff okay",3,Senapati,Manipur,25.074,94.501
MN1357,RapidFuel Senapati,HP,"Poor maintenance, slow",1,Senapati,Manipur,25.075,94.502
MN1358,CityFuel Senapati,Reliance,"Friendly staff, good fuel",4,Senapati,Manipur,25.076,94.503
MN1359,SpeedFuel Senapati,IndianOil,"Average service, okay pricing",3,Senapati,Manipur,25.077,94.504
MN1360,Ukhrul Fuel Stop,BharatPet,"Good fuel quality, clean",5,Ukhrul,Manipur,25.117,94.367
MN1361,RapidFuel Ukhrul,HP,"Crowded, staff not helpful",2,Ukhrul,Manipur,25.118,94.368
MN1362,PrimePump Ukhrul,Reliance,"Fast, friendly service",5,Ukhrul,Manipur,25.119,94.369
MN1363,CityFuel Ukhrul,IndianOil,"Pumps old, slow service",1,Ukhrul,Manipur,25.12,94.37
MN1364,SpeedFuel Ukhrul,BharatPet,"Average, okay service",3,Ukhrul,Manipur,25.121,94.371
MN1365,Tamenglong Fuel Hub,HP,"Beautiful location, good service",4,Tamenglong,Manipur,24.865,93.98
MN1366,PrimeFuel Tameng,IndianOil,"Slow service, pumps outdated",2,Tamenglong,Manipur,24.866,93.981
MN1367,RapidFuel Tameng,BharatPet,"Friendly staff, smooth refuel",5,Tamenglong,Manipur,24.867,93.982
MN1368,CityFuel Tameng,Reliance,"Average experience, okay fuel",3,Tamenglong,Manipur,24.868,93.983
MN1369,SpeedFuel Tameng,HP,"Long queue, staff okay",3,Tamenglong,Manipur,24.869,93.984
MN1370,Jiribam Fuel Stop,IndianOil,"Clean station, good prices",4,Jiribam,Manipur,24.576,93.008
MN1371,PrimePump Jiribam,BharatPet,"Pumps old, service slow",2,Jiribam,Manipur,24.577,93.009
MN1372,RapidFuel Jiribam,HP,"Fast service, friendly staff",5,Jiribam,Manipur,24.578,93.01
MN1373,CityFuel Jiribam,Reliance,"Average service, okay fuel",3,Jiribam,Manipur,24.579,93.011
MN1374,SpeedFuel Jiribam,IndianOil,"Long queue, pumps old",1,Jiribam,Manipur,24.58,93.012
MN1375,Kangpokpi Fuel Hub,BharatPet,"Smooth service, good fuel",5,Kangpokpi,Manipur,24.705,93.875
MN1376,PrimeFuel Kangpokpi,HP,"Staff not friendly, slow",2,Kangpokpi,Manipur,24.706,93.876
MN1377,RapidFuel Kangpokpi,Reliance,"Good service, clean pumps",4,Kangpokpi,Manipur,24.707,93.877
MN1378,CityFuel Kangpokpi,IndianOil,"Average fuel, long wait",3,Kangpokpi,Manipur,24.708,93.878
MN1379,SpeedFuel Kangpokpi,BharatPet,"Friendly staff, smooth experience",5,Kangpokpi,Manipur,24.709,93.879
ML1380,Shillong Pump 1,HPCL,Out of stock often.,1,Shillong,Meghalaya,25.746132,88.710954
ML1381,Shillong Pump 2,Reliance,Great service!,4,Shillong,Meghalaya,25.675664,87.275102
ML1382,Shillong Pump 3,HPCL,Fast and efficient.,5,Shillong,Meghalaya,25.815502,88.567057
ML1383,Shillong Pump 4,BharatPetrol,"Long queue, slow service.",5,Shillong,Meghalaya,25.932147,90.412457
ML1384,Shillong Pump 5,HPCL,Fast and efficient.,1,Shillong,Meghalaya,25.117975,91.134844
ML1385,Tura Pump 1,IndianOil,Friendly staff.,2,Tura,Meghalaya,25.257481,87.414941
ML1386,Tura Pump 2,HPCL,Friendly staff.,1,Tura,Meghalaya,25.772042,86.954412
ML1387,Tura Pump 3,Essar,Great service!,5,Tura,Meghalaya,25.362616,86.710777
ML1388,Tura Pump 4,HPCL,Friendly staff.,4,Tura,Meghalaya,26.14051,90.120827
ML1389,Tura Pump 5,BharatPetrol,Out of stock often.,4,Tura,Meghalaya,25.095118,87.686764
ML1390,Nongpoh Pump 1,Essar,Fast and efficient.,5,Nongpoh,Meghalaya,25.400672,87.236071
ML1391,Nongpoh Pump 2,IndianOil,Fast and efficient.,3,Nongpoh,Meghalaya,25.689079,87.052634
ML1392,Nongpoh Pump 3,IndianOil,"Long queue, slow service.",3,Nongpoh,Meghalaya,25.652128,90.639899
ML1393,Nongpoh Pump 4,BharatPetrol,Convenient location.,1,Nongpoh,Meghalaya,25.350232,87.383606
ML1394,Nongpoh Pump 5,BharatPetrol,Convenient location.,5,Nongpoh,Meghalaya,25.225849,90.351764
ML1395,Nongstoin Pump 1,Reliance,Fuel quality not good.,3,Nongstoin,Meghalaya,25.157705,91.439201
ML1396,Nongstoin Pump 2,Reliance,Very clean pumps.,3,Nongstoin,Meghalaya,26.143942,86.251379
ML1397,Nongstoin Pump 3,BharatPetrol,Out of stock often.,2,Nongstoin,Meghalaya,25.517221,88.465026
ML1398,Nongstoin Pump 4,IndianOil,"Long queue, slow service.",1,Nongstoin,Meghalaya,26.138719,85.607854
ML1399,Nongstoin Pump 5,HPCL,Rude staff.,3,Nongstoin,Meghalaya,25.270135,89.146092
ML1400,Jowai Pump 1,BharatPetrol,Very clean pumps.,5,Jowai,Meghalaya,25.058764,90.467253
ML1401,Jowai Pump 2,Reliance,"Long queue, slow service.",2,Jowai,Meghalaya,25.77862,85.882417
ML1402,Jowai Pump 3,Essar,Very clean pumps.,2,Jowai,Meghalaya,26.107915,87.750465
ML1403,Jowai Pump 4,BharatPetrol,Overpriced.,5,Jowai,Meghalaya,25.319693,87.792142
ML1404,Jowai Pump 5,IndianOil,Fast and efficient.,3,Jowai,Meghalaya,25.445213,86.514804
ML1405,Williamnagar Pump 1,BharatPetrol,Out of stock often.,5,Williamnagar,Meghalaya,25.639113,87.345899
ML1406,Williamnagar Pump 2,BharatPetrol,Overpriced.,3,Williamnagar,Meghalaya,25.488332,87.29995
ML1407,Williamnagar Pump 3,BharatPetrol,"Long queue, slow service.",3,Williamnagar,Meghalaya,25.181846,90.52195
ML1408,Williamnagar Pump 4,IndianOil,Rude staff.,5,Williamnagar,Meghalaya,25.621874,89.348404
ML1409,Williamnagar Pump 5,HPCL,Convenient location.,3,Williamnagar,Meghalaya,25.438354,89.863089
ML1410,Baghmara Pump 1,IndianOil,Convenient location.,1,Baghmara,Meghalaya,25.814394,90.796691
ML1411,Baghmara Pump 2,BharatPetrol,Very clean pumps.,4,Baghmara,Meghalaya,25.077516,87.281353
ML1412,Baghmara Pump 3,Essar,Rude staff.,1,Baghmara,Meghalaya,25.861693,86.67447
ML1413,Baghmara Pump 4,IndianOil,Fast and efficient.,2,Baghmara,Meghalaya,25.886334,88.258687
ML1414,Baghmara Pump 5,IndianOil,Friendly staff.,4,Baghmara,Meghalaya,25.877482,91.119998
ML1415,Mairang Pump 1,IndianOil,Fast and efficient.,1,Mairang,Meghalaya,25.406822,89.056999
ML1416,Mairang Pump 2,IndianOil,Out of stock often.,5,Mairang,Meghalaya,25.159323,88.383927
ML1417,Mairang Pump 3,Reliance,Convenient location.,5,Mairang,Meghalaya,26.113942,85.994063
ML1418,Mairang Pump 4,BharatPetrol,"Long queue, slow service.",4,Mairang,Meghalaya,26.171478,91.60551
ML1419,Mairang Pump 5,BharatPetrol,Great service!,4,Mairang,Meghalaya,25.240115,89.389363
ML1420,Nongbah Pump 1,Reliance,Great service!,3,Nongbah,Meghalaya,25.656185,89.983213
ML1421,Nongbah Pump 2,BharatPetrol,Overpriced.,1,Nongbah,Meghalaya,25.248771,91.741628
ML1422,Nongbah Pump 3,Reliance,Rude staff.,2,Nongbah,Meghalaya,25.929573,88.670327
ML1423,Nongbah Pump 4,BharatPetrol,Fuel quality not good.,2,Nongbah,Meghalaya,25.868034,89.363982
ML1424,Nongbah Pump 5,IndianOil,Friendly staff.,1,Nongbah,Meghalaya,25.311532,87.602504
ML1425,Nongjrong Pump 1,HPCL,Very clean pumps.,1,Nongjrong,Meghalaya,25.198436,89.790628
ML1426,Nongjrong Pump 2,Reliance,Convenient location.,1,Nongjrong,Meghalaya,25.673457,88.240992
ML1427,Nongjrong Pump 3,BharatPetrol,Out of stock often.,2,Nongjrong,Meghalaya,26.096602,87.115142
ML1428,Nongjrong Pump 4,Essar,Very clean pumps.,4,Nongjrong,Meghalaya,25.488203,90.232888
ML1429,Nongjrong Pump 5,HPCL,Fuel quality not good.,4,Nongjrong,Meghalaya,26.175992,88.848833
ML1430,Nongkhlao Pump 1,Essar,Great service!,2,Nongkhlao,Meghalaya,26.104459,89.029696
ML1431,Nongkhlao Pump 2,HPCL,Fast and efficient.,3,Nongkhlao,Meghalaya,25.943182,85.983189
ML1432,Nongkhlao Pump 3,Reliance,Out of stock often.,2,Nongkhlao,Meghalaya,25.600684,90.798927
ML1433,Nongkhlao Pump 4,Reliance,Fuel quality not good.,4,Nongkhlao,Meghalaya,25.420954,89.527931
ML1434,Nongkhlao Pump 5,HPCL,"Long queue, slow service.",5,Nongkhlao,Meghalaya,25.531983,87.554288
ML1435,Nongkhlaw Pump 1,Essar,Rude staff.,3,Nongkhlaw,Meghalaya,25.311059,87.083317
ML1436,Nongkhlaw Pump 2,Essar,"Long queue, slow service.",3,Nongkhlaw,Meghalaya,25.126082,86.536257
ML1437,Nongkhlaw Pump 3,Reliance,Convenient location.,5,Nongkhlaw,Meghalaya,25.098063,89.332409
ML1438,Nongkhlaw Pump 4,IndianOil,Overpriced.,4,Nongkhlaw,Meghalaya,26.140421,91.482925
ML1439,Nongkhlaw Pump 5,Essar,Rude staff.,3,Nongkhlaw,Meghalaya,25.30112,86.548069
ML1440,Nongkrem Pump 1,Reliance,Friendly staff.,4,Nongkrem,Meghalaya,26.177341,89.722241
ML1441,Nongkrem Pump 2,HPCL,Out of stock often.,2,Nongkrem,Meghalaya,25.953341,90.541537
ML1442,Nongkrem Pump 3,IndianOil,Fast and efficient.,1,Nongkrem,Meghalaya,26.048789,85.707797
ML1443,Nongkrem Pump 4,Essar,Out of stock often.,1,Nongkrem,Meghalaya,25.337476,88.52424
ML1444,Nongkrem Pump 5,Essar,Out of stock often.,2,Nongkrem,Meghalaya,25.628836,86.728126
ML1445,Nongkynshi Pump 1,IndianOil,Convenient location.,3,Nongkynshi,Meghalaya,25.190025,89.372991
ML1446,Nongkynshi Pump 2,IndianOil,Great service!,3,Nongkynshi,Meghalaya,25.124575,90.501017
ML1447,Nongkynshi Pump 3,BharatPetrol,Rude staff.,5,Nongkynshi,Meghalaya,26.11963,91.225486
ML1448,Nongkynshi Pump 4,IndianOil,Overpriced.,3,Nongkynshi,Meghalaya,25.423019,87.751583
ML1449,Nongkynshi Pump 5,IndianOil,Friendly staff.,5,Nongkynshi,Meghalaya,25.990149,91.323379
ML1450,Nongpur Pump 1,Reliance,Great service!,3,Nongpur,Meghalaya,25.301833,90.689524
ML1451,Nongpur Pump 2,Essar,Great service!,4,Nongpur,Meghalaya,25.947982,89.148578
ML1452,Nongpur Pump 3,Essar,Great service!,4,Nongpur,Meghalaya,25.709957,90.969684
ML1453,Nongpur Pump 4,Reliance,Rude staff.,5,Nongpur,Meghalaya,25.510936,86.371647
ML1454,Nongpur Pump 5,HPCL,Friendly staff.,1,Nongpur,Meghalaya,25.593409,87.976543
ML1455,Nongspung Pump 1,IndianOil,"Long queue, slow service.",1,Nongspung,Meghalaya,25.003274,86.305476
ML1456,Nongspung Pump 2,Essar,Fast and efficient.,3,Nongspung,Meghalaya,25.665067,85.663998
ML1457,Nongspung Pump 3,IndianOil,Convenient location.,4,Nongspung,Meghalaya,25.052836,88.810215
ML1458,Nongspung Pump 4,Essar,Great service!,3,Nongspung,Meghalaya,25.752235,87.647203
ML1459,Nongspung Pump 5,IndianOil,Great service!,2,Nongspung,Meghalaya,25.136715,89.973146
ML1460,Nongwalhibra Pump 1,IndianOil,Friendly staff.,4,Nongwalhibra,Meghalaya,25.151677,86.179914
ML1461,Nongwalhibra Pump 2,BharatPetrol,Overpriced.,3,Nongwalhibra,Meghalaya,25.220555,90.913245
ML1462,Nongwalhibra Pump 3,HPCL,Out of stock often.,3,Nongwalhibra,Meghalaya,25.772411,91.829201
ML1463,Nongwalhibra Pump 4,HPCL,Convenient location.,4,Nongwalhibra,Meghalaya,25.581312,91.637744
ML1464,Nongwalhibra Pump 5,Essar,Very clean pumps.,5,Nongwalhibra,Meghalaya,25.918311,88.428163
ML1465,Nongwalbibrā Pump 1,Reliance,Great service!,1,Nongwalbibrā,Meghalaya,25.739441,91.760811
ML1466,Nongwalbibrā Pump 2,IndianOil,Convenient location.,3,Nongwalbibrā,Meghalaya,25.680602,87.030504
ML1467,Nongwalbibrā Pump 3,Reliance,Convenient location.,3,Nongwalbibrā,Meghalaya,25.246562,87.051394
ML1468,Nongwalbibrā Pump 4,BharatPetrol,Convenient location.,5,Nongwalbibrā,Meghalaya,25.593465,90.683537
ML1469,Nongwalbibrā Pump 5,BharatPetrol,Rude staff.,4,Nongwalbibrā,Meghalaya,25.894239,90.92297
ML1470,Nongwālbibrā Pump 1,Reliance,Fast and efficient.,2,Nongwālbibrā,Meghalaya,26.012395,87.78015
ML1471,Nongwālbibrā Pump 2,BharatPetrol,Overpriced.,5,Nongwālbibrā,Meghalaya,26.149278,87.408337
ML1472,Nongwālbibrā Pump 3,Reliance,Very clean pumps.,3,Nongwālbibrā,Meghalaya,26.134138,88.331011
ML1473,Nongwālbibrā Pump 4,IndianOil,Fast and efficient.,2,Nongwālbibrā,Meghalaya,25.194485,85.928797
ML1474,Nongwālbibrā Pump 5,IndianOil,Friendly staff.,2,Nongwālbibrā,Meghalaya,25.099104,87.185343
ML1475,Nongwālbibrā Pump 1,HPCL,Fuel quality not good.,5,Nongwālbibrā,Meghalaya,25.47861,87.001261
ML1476,Nongwālbibrā Pump 2,Essar,Very clean pumps.,1,Nongwālbibrā,Meghalaya,26.099856,86.317205
ML1477,Nongwālbibrā Pump 3,Reliance,Overpriced.,1,Nongwālbibrā,Meghalaya,25.024321,88.770067
ML1478,Nongwālbibrā Pump 4,Essar,Fast and efficient.,1,Nongwālbibrā,Meghalaya,26.028022,90.832609
ML1479,Nongwālbibrā Pump 5,Essar,Great service!,4,Nongwālbibrā,Meghalaya,26.055875,87.849219
ML1480,Nongwālbibrā Pump 1,BharatPetrol,Very clean pumps.,4,Nongwālbibrā,Meghalaya,25.609828,88.455439
ML1481,Nongwālbibrā Pump 2,IndianOil,Out of stock often.,1,Nongwālbibrā,Meghalaya,25.871677,89.269007
ML1482,Nongwālbibrā Pump 3,BharatPetrol,Fuel quality not good.,4,Nongwālbibrā,Meghalaya,26.193668,85.674264
ML1483,Nongwālbibrā Pump 4,IndianOil,"Long queue, slow service.",2,Nongwālbibrā,Meghalaya,25.294414,90.374496
ML1484,Nongwālbibrā Pump 5,BharatPetrol,Friendly staff.,4,Nongwālbibrā,Meghalaya,25.722755,91.099974
MZ1485,Aizawl Fuel Stop,HP,"Great service, quick refuel",5,Aizawl,Mizoram,23.7271,92.7176
MZ1486,Zenith Petrol,BharatPet,"Fuel quality average, staff okay",3,Aizawl,Mizoram,23.728,92.718
MZ1487,GreenFuel Pump,IndianOil,"Long waiting time, otherwise fine",2,Aizawl,Mizoram,23.7265,92.7165
MZ1488,QuickFuel Hub,HP,Friendly staff and clean station,4,Aizawl,Mizoram,23.7278,92.717
MZ1489,CityFuel,BharatPet,"Not satisfied, fuel smelled off",1,Aizawl,Mizoram,23.7282,92.7183
MZ1490,Lunglei Petrol,IndianOil,"Convenient location, okay service",3,Lunglei,Mizoram,22.892,92.7835
MZ1491,StarFuel Pump,HP,Excellent fuel quality,5,Lunglei,Mizoram,22.8932,92.7842
MZ1492,RapidFuel Stop,BharatPet,"Staff rude, long queue",1,Lunglei,Mizoram,22.8915,92.7828
MZ1493,GreenPump Hub,IndianOil,"Fair service, decent fuel",3,Lunglei,Mizoram,22.8925,92.783
MZ1494,FuelEase,HP,"Good service, quick refuel",4,Lunglei,Mizoram,22.893,92.784
MZ1495,Champhai Fuel,BharatPet,"Fuel is okay, staff polite",3,Champhai,Mizoram,23.3521,93.1785
MZ1496,QuickPump,IndianOil,Excellent service and cleanliness,5,Champhai,Mizoram,23.353,93.179
MZ1497,Zenith Fuel Stop,HP,"Not impressed, fuel quality poor",2,Champhai,Mizoram,23.3515,93.1775
MZ1498,GreenFuel,BharatPet,"Okay experience, nothing special",3,Champhai,Mizoram,23.3525,93.178
MZ1499,CityPump Hub,IndianOil,Staff very friendly,4,Champhai,Mizoram,23.3532,93.1792
MZ1500,Lawngtlai Fuel,HP,"Average service, fuel ok",3,Lawngtlai,Mizoram,22.4491,92.888
